date_slot,mean,median,max,origin
2018-01-01-00,0.0,0.0,-0.0,0
2018-01-01-03,0.0,0.0,-0.0,0
2018-01-01-06,0.0,0.0,0.0,0
2018-01-01-09,0.0,0.0,0.0,0
2018-01-01-12,0.0,0.0,-0.0,0
2018-01-01-15,0.0,0.0,0.0,0
2018-01-01-18,-57.08,-64.95,25.29,0
2018-01-01-21,0.0,0.0,-0.0,0
2018-01-02-00,0.0,0.0,-0.0,0
2018-01-02-03,0.0,0.0,0.0,1
2018-01-02-06,0.0,0.0,0.0,0
2018-01-02-09,0.0,0.0,0.0,0
2018-01-02-12,0.0,0.0,-0.0,0
2018-01-02-15,0.0,0.0,-0.0,0
2018-01-02-18,-41.67,-58.49,0.0,0
2018-01-02-21,0.0,0.0,-0.0,0
2018-01-03-00,0.0,0.0,0.0,0
2018-01-03-03,0.0,0.0,-0.0,0
2018-01-03-06,0.0,0.0,-0.0,0
2018-01-03-09,0.0,0.0,0.0,0
2018-01-03-12,0.0,0.0,-0.0,0
2018-01-03-15,0.0,0.0,-0.0,0
2018-01-03-18,-15.39,0.0,0.0,0
2018-01-03-21,0.0,0.0,0.0,0
2018-01-04-00,0.0,0.0,-0.0,0
2018-01-04-03,0.0,0.0,-0.0,0
2018-01-04-06,0.0,0.0,-0.0,0
2018-01-04-09,0.0,0.0,0.0,0
2018-01-04-12,0.0,0.0,-0.0,0
2018-01-04-15,0.0,0.0,0.0,0
2018-01-04-18,0.0,0.0,-0.0,0
2018-01-04-21,0.0,0.0,0.0,0
2018-01-05-00,0.0,0.0,-0.0,0
2018-01-05-03,0.0,0.0,-0.0,0
2018-01-05-06,0.0,0.0,-0.0,0
2018-01-05-09,0.0,0.0,0.0,0
2018-01-05-12,0.0,0.0,-0.0,0
2018-01-05-15,0.0,0.0,0.0,0
2018-01-05-18,0.0,0.0,-0.0,0
2018-01-05-21,0.0,0.0,-0.0,0
2018-01-06-03,0.0,0.0,-0.0,0
2018-01-06-06,0.0,0.0,-0.0,0
2018-01-06-09,0.0,0.0,0.0,0
2018-01-06-12,0.0,0.0,-0.0,0
2018-01-06-15,0.0,0.0,0.0,0
2018-01-06-18,0.0,0.0,-0.0,0
2018-01-06-21,0.0,0.0,0.0,0
2018-01-07-03,0.0,0.0,-0.0,0
2018-01-07-06,0.0,0.0,0.0,0
2018-01-07-09,0.0,0.0,0.0,0
2018-01-07-12,0.0,0.0,-0.0,0
2018-01-07-15,0.0,0.0,0.0,0
2018-01-07-18,0.0,0.0,-0.0,0
2018-01-07-21,0.0,0.0,-0.0,0
2018-01-08-00,0.0,0.0,-0.0,0
2018-01-08-03,0.0,0.0,0.0,1
2018-01-08-06,0.0,0.0,-0.0,0
2018-01-08-09,0.0,0.0,0.0,0
2018-01-08-12,0.0,0.0,0.0,0
2018-01-08-15,0.0,0.0,0.0,0
2018-01-08-18,0.0,0.0,0.0,0
2018-01-08-21,0.0,0.0,0.0,0
2018-01-09-00,0.0,0.0,-0.0,0
2018-01-09-03,0.0,0.0,0.0,1
2018-01-09-06,0.0,0.0,0.0,0
2018-01-09-09,0.0,0.0,0.0,0
2018-01-09-12,0.0,0.0,-0.0,0
2018-01-09-15,0.0,0.0,0.0,0
2018-01-09-18,0.0,0.0,0.0,0
2018-01-09-21,0.0,0.0,0.0,0
2018-01-10-00,0.0,0.0,-0.0,0
2018-01-10-03,0.0,0.0,-0.0,0
2018-01-10-06,0.0,0.0,-0.0,0
2018-01-10-09,0.0,0.0,0.0,0
2018-01-10-12,0.0,0.0,-0.0,0
2018-01-10-15,0.0,0.0,0.0,0
2018-01-10-18,0.0,0.0,0.0,1
2018-01-10-21,0.0,0.0,-0.0,0
2018-01-11-00,0.0,0.0,-0.0,0
2018-01-11-03,0.0,0.0,-0.0,0
2018-01-11-06,0.0,0.0,-0.0,0
2018-01-11-09,0.0,0.0,0.0,0
2018-01-11-12,0.0,0.0,0.0,0
2018-01-11-15,0.0,0.0,0.0,0
2018-01-11-18,0.0,0.0,-0.0,0
2018-01-11-21,0.0,0.0,-0.0,0
2018-01-12-00,0.0,0.0,-0.0,0
2018-01-12-03,-6.61,0.0,0.0,0
2018-01-12-06,0.0,0.0,-0.0,0
2018-01-12-09,0.0,0.0,0.0,0
2018-01-12-12,0.0,0.0,-0.0,0
2018-01-12-15,0.0,0.0,0.0,0
2018-01-12-18,0.0,0.0,-0.0,0
2018-01-12-21,0.0,0.0,-0.0,0
2018-01-13-00,0.0,0.0,0.0,0
2018-01-13-03,0.0,0.0,-0.0,0
2018-01-13-06,0.0,0.0,-0.0,0
2018-01-13-09,0.0,0.0,0.0,0
2018-01-13-12,0.0,0.0,-0.0,0
2018-01-13-15,0.0,0.0,0.0,0
2018-01-13-18,0.0,0.0,-0.0,0
2018-01-13-21,0.0,0.0,0.0,0
2018-01-14-03,0.0,0.0,-0.0,0
2018-01-14-06,0.0,0.0,0.0,0
2018-01-14-09,0.0,0.0,0.0,0
2018-01-14-12,0.0,0.0,-0.0,0
2018-01-14-15,0.0,0.0,0.0,0
2018-01-14-18,0.0,0.0,0.0,0
2018-01-14-21,0.0,0.0,-0.0,0
2018-01-15-00,0.0,0.0,0.0,0
2018-01-15-03,0.0,0.0,-0.0,0
2018-01-15-06,0.0,0.0,-0.0,0
2018-01-15-09,0.0,0.0,0.0,0
2018-01-15-12,0.0,0.0,-0.0,0
2018-01-15-15,0.0,0.0,0.0,0
2018-01-15-18,0.0,0.0,0.0,0
2018-01-15-21,0.0,0.0,0.0,0
2018-01-16-00,0.0,0.0,-0.0,0
2018-01-16-03,-29.82,-29.16,0.0,0
2018-01-16-06,0.0,0.0,-0.0,0
2018-01-16-09,0.0,0.0,0.0,0
2018-01-16-12,0.0,0.0,-0.0,0
2018-01-16-15,0.0,0.0,0.0,0
2018-01-16-18,0.0,0.0,-0.0,0
2018-01-16-21,0.0,0.0,-0.0,0
2018-01-17-00,0.0,0.0,0.0,0
2018-01-17-03,0.0,0.0,-0.0,0
2018-01-17-06,0.0,0.0,-0.0,0
2018-01-17-09,0.0,0.0,0.0,0
2018-01-17-12,0.0,0.0,-0.0,0
2018-01-17-15,0.0,0.0,-0.0,0
2018-01-17-18,0.0,0.0,0.0,1
2018-01-17-21,0.0,0.0,-0.0,0
2018-01-18-00,0.0,0.0,-0.0,0
2018-01-18-03,0.0,0.0,-0.0,0
2018-01-18-06,0.0,0.0,-0.0,0
2018-01-18-09,0.0,0.0,-0.0,0
2018-01-18-12,0.0,0.0,-0.0,0
2018-01-18-15,0.0,0.0,0.0,0
2018-01-18-18,0.0,0.0,-0.0,1
2018-01-18-21,0.0,0.0,-0.0,0
2018-01-19-00,0.0,0.0,0.0,0
2018-01-19-03,0.0,0.0,-0.0,0
2018-01-19-06,0.0,0.0,0.0,0
2018-01-19-09,0.0,0.0,0.0,0
2018-01-19-12,0.0,0.0,-0.0,0
2018-01-19-15,0.0,0.0,0.0,0
2018-01-19-18,-16.0,0.0,0.0,0
2018-01-19-21,0.0,0.0,0.0,0
2018-01-20-00,0.0,0.0,0.0,0
2018-01-20-03,0.0,0.0,-0.0,0
2018-01-20-06,0.0,0.0,0.0,0
2018-01-20-09,0.0,0.0,0.0,0
2018-01-20-12,0.0,0.0,-0.0,0
2018-01-20-15,0.0,0.0,0.0,0
2018-01-20-18,0.0,0.0,0.0,0
2018-01-20-21,0.0,0.0,0.0,0
2018-01-21-03,0.0,0.0,-0.0,0
2018-01-21-06,0.0,0.0,-0.0,0
2018-01-21-09,0.0,0.0,0.0,0
2018-01-21-12,0.0,0.0,-0.0,0
2018-01-21-15,0.0,0.0,0.0,0
2018-01-21-18,8.69,0.0,86.92,0
2018-01-21-21,0.0,0.0,0.0,0
2018-01-22-03,0.0,0.0,-0.0,0
2018-01-22-06,0.0,0.0,0.0,0
2018-01-22-09,0.0,0.0,0.0,0
